;Unnamed: 0;Sample No.;V (PbBr2 prec.);c (PbBr2);V (Cs-OA);c (Cs-OA);antisolvent;V (antisolvent);perovskite ?;monodispersity;PLQY;S/P;n_Cs;n_Pb;n_As;Cs_Pb_ratio;AS_Pb_ratio;AS_Cs_ratio;V_total;PL_data;molecule_name;encoding;fwhm;peak_pos;baseline;artificial
249;384;j50;0.2806652806652807;0.09090909090909091;0.1452991452991453;0.07079646017699115;n-BuOH;0.66;;1.0;0.0967;P;2.0;15.0;35970.0;0.1333333333333333;0.2397999999999999;0.165;0.427110261886029;j50.txt;Butanol;[1.0, 0.0, 0.4, 0.0, 0.0];0.0880374437443745;457.0;False;False
250;385;j51;0.4158004158004158;0.09090909090909091;0.042735042735042736;0.07079646017699115;EtOH;0.788;;1.0;0.356;P;0.8;21.5;67492.2;0.0372093023255813;0.3139172093023256;0.4925;0.5653591098122963;j51.txt;Ethanol;[1.0, 0.0, 0.2, 0.0, 0.0];0.1464190819081907;480.0;False;False
251;386;j52;0.46507276507276507;0.3637675454545454;0.0905982905982906;0.07079646017699115;n-BuOH;0.887;;0.0;0.2;P;1.36;88.349999969;48341.5;0.0153933220201153;0.054715902679074;0.3261029411764705;0.6507811621895021;j52.txt;Butanol;[1.0, 0.0, 0.4, 0.0, 0.0];0.0767744374437442;432.0;False;False
252;387;j53;0.0;0.494949494949495;0.1452991452991453;0.07079646017699115;n-BuOH;0.66;;1.0;0.257;P;2.0;7.5;35970.0;0.2666666666666666;0.4795999999999999;0.165;0.2753737214791503;j53.txt;Butanol;[1.0, 0.0, 0.4, 0.0, 0.0];0.124306390639064;509.0;False;False
253;388;j54;0.10914760914760915;0.22933034343434341;0.26324786324786326;0.07079646017699115;EtOH;0.887;;1.0;0.3437;P;3.38;16.0000002;75971.54999999999;0.211249997359375;0.4748221815647227;0.1312130177514792;0.4697088906372935;j54.txt;Ethanol;[1.0, 0.0, 0.2, 0.0, 0.0];0.1345360936093609;510.0;False;False
254;389;j55;0.0;0.24242424242424243;0.017094017094017096;0.07079646017699115;n-BuOH;0.33;;0.0;0.2547;P;0.5;3.75;17985.0;0.1333333333333333;0.4795999999999999;0.33;0.0814881420703608;j55.txt;Butanol;[1.0, 0.0, 0.4, 0.0, 0.0];0.1746282628262823;479.0;False;False
255;390;j56;0.031185031185031187;0.494949494949495;0.05982905982905983;0.07079646017699115;n-BuOH;0.66;;1.0;0.1423;P;1.0;15.0;35970.0;0.0666666666666666;0.2397999999999999;0.33;0.28661346521299313;j56.txt;Butanol;[1.0, 0.0, 0.4, 0.0, 0.0];0.1126300630063008;459.0;False;False
256;391;344;0.2806652806652807;0.09090909090909091;0.23076923076923078;0.09292035398230089;Tol;0.0;1.0;1.0;0.3272;S;3.75;15.0;0.0;0.25;0.0;0.0;0.061818590536135774;344.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.1172799279927994;453.0;False;False
257;392;345;0.2806652806652807;0.09090909090909091;0.23076923076923078;0.09292035398230089;Tol;0.0;1.0;1.0;0.3272;P;3.75;15.0;0.0;0.25;0.0;0.0;0.061818590536135774;345.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.1057069306930693;456.0;False;False
258;393;346;0.2806652806652807;0.09090909090909091;0.23076923076923078;0.1814159292035398;Tol;0.0;1.0;1.0;0.4061;S;6.75;15.0;0.0;0.45;0.0;0.0;0.061818590536135774;346.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.1250297029702967;462.0;False;False
259;394;347;0.2806652806652807;0.09090909090909091;0.23076923076923078;0.1814159292035398;Tol;0.0;1.0;1.0;0.3744;P;6.75;15.0;0.0;0.45;0.0;0.0;0.061818590536135774;347.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.0727445544554452;462.0;False;False
260;395;348;0.5072765072765073;0.09090909090909091;0.6632478632478632;0.07079646017699115;CyPen;1.0;1.0;1.0;0.2984;S;8.06;25.9;56449.99999999999;0.3111969111969112;0.2179536679536678;0.0620347394540942;0.774755535573789;348.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.0963038703870386;493.0;False;False
261;396;349;0.5072765072765073;0.09090909090909091;0.6632478632478632;0.07079646017699115;CyPen;1.0;1.0;1.0;0.263;P;8.06;25.9;56449.99999999999;0.3111969111969112;0.2179536679536678;0.0620347394540942;0.774755535573789;349.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.1121134113411339;491.0;False;False
262;398;351;0.4708939708939709;0.09090909090909091;0.1452991452991453;0.07079646017699115;CyPen;0.942;1.0;1.0;0.4292;S;2.0;24.15;53175.9;0.082815734989648;0.2201900621118012;0.2355;0.6884343036978757;351.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.116866606660666;492.0;False;False
263;399;352;0.4708939708939709;0.09090909090909091;0.1452991452991453;0.07079646017699115;CyPen;0.942;1.0;1.0;0.4292;P;2.0;24.15;53175.9;0.082815734989648;0.2201900621118012;0.2355;0.6884343036978757;352.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.116866606660666;492.0;False;False
264;400;353;0.10977130977130978;0.09090909090909091;0.23504273504273504;0.07079646017699115;CyPen;0.395;1.0;1.0;0.4099;S;3.0500000000000003;6.78;22297.75;0.4498525073746313;0.3288753687315634;0.0647540983606557;0.19169382938069013;353.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.0943405940594059;501.0;False;False
265;401;354;0.10977130977130978;0.09090909090909091;0.23504273504273504;0.07079646017699115;CyPen;0.395;1.0;1.0;0.2626;P;3.0500000000000003;6.78;22297.75;0.4498525073746313;0.3288753687315634;0.0647540983606557;0.19169382938069013;354.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.0936172817281728;501.0;False;False
266;403;356;0.27546777546777546;0.09090909090909091;0.1452991452991453;0.07079646017699115;CyPen;0.864;1.0;1.0;0.4701;S;2.0;14.75;48772.8;0.135593220338983;0.3306630508474575;0.216;0.5389457120377655;356.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.1153166516651666;497.0;False;False
267;404;357;0.27546777546777546;0.09090909090909091;0.1452991452991453;0.07079646017699115;CyPen;0.864;1.0;1.0;0.3623;P;2.0;14.75;48772.8;0.135593220338983;0.3306630508474575;0.216;0.5389457120377655;357.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.1170732673267327;492.0;False;False
268;407;360;0.2806652806652807;0.09090909090909091;0.10256410256410256;0.15929203539823011;Tol;0.0;;1.0;;P;3.0;15.0;0.0;0.2;0.0;0.0;0.05338878273575363;360.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.0773944194419442;435.0;False;False
269;408;414;0.5925155925155925;0.09090909090909091;0.23076923076923078;0.07079646017699115;EtOH;0.1;;1.0;;P;3.0;30.0;8565.0;0.1;0.02855;0.0166666666666666;0.28661346521299313;414.txt;Ethanol;[1.0, 0.0, 0.2, 0.0, 0.0];0.0737778577857786;434.0;False;False
270;409;415;0.5925155925155925;0.09090909090909091;0.23076923076923078;0.07079646017699115;EtOH;0.2;;1.0;;P;3.0;30.0;17130.0;0.1;0.0571;0.0333333333333333;0.34281218388220747;415.txt;Ethanol;[1.0, 0.0, 0.2, 0.0, 0.0];0.0720212421242125;433.0;False;False
271;410;j168;0.4814968814968815;0.09090909090909091;0.3162393162393162;0.07079646017699115;MeOH;0.1;;1.0;0.0;P;4.0;24.66;12330.0;0.16220600162206;0.0499999999999999;0.0125;0.23221310554119365;j168.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.1150066606660664;456.0;False;False
272;411;j169;0.4814968814968815;0.09090909090909091;0.008547008547008548;0.8672566371681416;MeOH;0.1;;1.0;0.0;P;4.0;24.66;12330.0;0.16220600162206;0.0499999999999999;0.0125;0.2119815668202765;j169.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.078944374437444;459.0;False;False
273;412;j170;0.4814968814968815;0.09090909090909091;0.3162393162393162;0.15929203539823011;MeOH;0.1;;1.0;0.0;P;8.0;24.66;12330.0;0.32441200324412;0.0499999999999999;0.00625;0.23221310554119365;j170.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.0991971197119712;458.00000000000006;False;False
274;413;j171;0.4814968814968815;0.09090909090909091;0.3162393162393162;0.26991150442477874;MeOH;0.1;;1.0;0.0;P;13.0;24.66;12330.0;0.527169505271695;0.0499999999999999;0.0038461538461538;0.23221310554119365;j171.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.0799776777677765;459.0;False;False
275;414;j176;0.2311850311850312;0.08383838383838382;0.1452991452991453;0.07079646017699115;MeOH;0.1;;1.0;0.0;P;2.0;11.7366;12330.0;0.170407102568035;0.1050559787331936;0.025;0.08564684725188265;j176.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.098473807380738;458.00000000000006;False;False
276;415;j177;0.2311850311850312;0.08383838383838382;0.0;0.8672566371681416;MeOH;0.1;;1.0;0.0;P;3.0;11.7366;12330.0;0.2556106538520525;0.1050559787331936;0.0166666666666666;0.07609306507811622;j177.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.1479690369036901;476.0;False;False
277;416;421;0.23284823284823286;0.09090909090909091;0.1452991452991453;0.07079646017699115;CyPen;0.494;1.0;1.0;0.4108;P;2.0;12.7;27886.3;0.1574803149606299;0.2195771653543306;0.1235;0.3079689783072946;421.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.1158333033303331;494.00000000000006;False;False
278;417;422;0.23284823284823286;0.09090909090909091;0.1452991452991453;0.07079646017699115;CyPen;0.494;1.0;1.0;0.5046;S;2.0;12.7;27886.3;0.1574803149606299;0.2195771653543306;0.1235;0.3079689783072946;422.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.1038469846984702;493.0;False;False
279;418;423;0.23284823284823286;0.09090909090909091;0.1452991452991453;0.07079646017699115;CyPen;0.494;1.0;1.0;0.3745;P;2.0;12.7;27886.3;0.1574803149606299;0.2195771653543306;0.1235;0.3079689783072946;423.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.1175899189918991;491.0;False;False
280;419;424;0.23284823284823286;0.09090909090909091;0.1452991452991453;0.07079646017699115;CyPen;0.494;1.0;1.0;0.4258;S;2.0;12.7;27886.3;0.1574803149606299;0.2195771653543306;0.1235;0.3079689783072946;424.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.1081868586858685;490.0;False;False
281;420;425;0.20374220374220375;0.09090909090909091;0.1452991452991453;0.07079646017699115;CyPen;0.465;1.0;1.0;0.4783;P;2.0;11.3;26249.25;0.1769911504424778;0.2322942477876106;0.11625;0.27593570866584244;425.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.1135600360036002;496.0;False;False
282;421;426;0.20374220374220375;0.09090909090909091;0.1452991452991453;0.07079646017699115;CyPen;0.465;1.0;1.0;0.7443;S;2.0;11.3;26249.25;0.1769911504424778;0.2322942477876106;0.11625;0.27593570866584244;426.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.1004370837083707;494.00000000000006;False;False
283;422;430;0.17671517671517672;0.09090909090909091;0.1623931623931624;0.07079646017699115;MeOH;0.085;1.0;0.0;;P;2.2;10.0;10480.5;0.22;0.104805;0.0193181818181818;0.04889288524221648;430.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.144447031724026;462.7827454;False;False
284;423;431;0.17671517671517672;0.09090909090909091;0.1623931623931624;0.07079646017699115;MeOH;0.085;1.0;1.0;;S;2.2;10.0;10480.5;0.22;0.104805;0.0193181818181818;0.04889288524221648;431.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.1047989543959162;475.3937073;False;False
285;424;432;0.17671517671517672;0.09090909090909091;0.23076923076923078;0.07079646017699115;MeOH;0.085;1.0;1.0;;P;3.0;10.0;10480.5;0.3;0.104805;0.0141666666666666;0.05338878273575363;432.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.1058314564096694;488.5049744;False;False
286;425;433;0.17671517671517672;0.09090909090909091;0.23076923076923078;0.07079646017699115;MeOH;0.085;1.0;1.0;;S;3.0;10.0;10480.5;0.3;0.104805;0.0141666666666666;0.05338878273575363;433.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.1254489946709736;480.4979553;False;False
287;426;434;0.17671517671517672;0.09090909090909091;0.2564102564102564;0.07079646017699115;MeOH;0.085;1.0;0.0;;P;3.3000000000000003;10.0;10480.5;0.33;0.104805;0.0128787878787878;0.05507474429583006;434.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.1734603383104818;501.8972778;False;False
288;427;435;0.17671517671517672;0.09090909090909091;0.2564102564102564;0.07079646017699115;MeOH;0.085;1.0;1.0;;S;3.3000000000000003;10.0;10480.5;0.33;0.104805;0.0128787878787878;0.05507474429583006;435.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.1086192118468014;482.4977112;False;False
289;127;baseline;0.2806652806652807;0.09090909090909091;0.10256410256410256;0.15929203539823011;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;1.0;0.0;0.0;0.05338878273575363;129.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.0;515.0;True;True
290;127;baseline;0.2806652806652807;0.09090909090909091;0.10256410256410256;0.15929203539823011;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;1.0;0.1;0.0;0.05338878273575363;129.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.0;515.0;True;True
291;127;baseline;0.2806652806652807;0.09090909090909091;0.10256410256410256;0.15929203539823011;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;1.0;0.2;0.0;0.05338878273575363;129.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.0;515.0;True;True
292;127;baseline;0.2806652806652807;0.09090909090909091;0.10256410256410256;0.15929203539823011;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;1.0;0.3;0.0;0.05338878273575363;129.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.0;515.0;True;True
293;127;baseline;0.2806652806652807;0.09090909090909091;0.10256410256410256;0.15929203539823011;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;1.0;0.4;0.0;0.05338878273575363;129.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.0;515.0;True;True
294;127;baseline;0.2806652806652807;0.09090909090909091;0.10256410256410256;0.15929203539823011;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;1.0;0.5;0.0;0.05338878273575363;129.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.0;515.0;True;True
295;127;baseline;0.2806652806652807;0.09090909090909091;0.10256410256410256;0.15929203539823011;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;1.0;0.6;0.0;0.05338878273575363;129.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.0;515.0;True;True
296;127;baseline;0.2806652806652807;0.09090909090909091;0.10256410256410256;0.15929203539823011;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;1.0;0.7;0.0;0.05338878273575363;129.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.0;515.0;True;True
297;127;baseline;0.2806652806652807;0.09090909090909091;0.10256410256410256;0.15929203539823011;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;1.0;0.8;0.0;0.05338878273575363;129.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.0;515.0;True;True
298;127;baseline;0.2806652806652807;0.09090909090909091;0.10256410256410256;0.15929203539823011;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;1.0;0.9;0.0;0.05338878273575363;129.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.0;515.0;True;True
299;12;baseline;0.2806652806652807;0.09090909090909091;0.23076923076923078;0.07079646017699115;i-PrOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;26160.0;1.0;0.0;0.0666666666666666;0.28661346521299313;14.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;515.0;True;True
300;12;baseline;0.2806652806652807;0.09090909090909091;0.23076923076923078;0.07079646017699115;i-PrOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;26160.0;1.0;0.1;0.0666666666666666;0.28661346521299313;14.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;515.0;True;True
301;12;baseline;0.2806652806652807;0.09090909090909091;0.23076923076923078;0.07079646017699115;i-PrOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;26160.0;1.0;0.2;0.0666666666666666;0.28661346521299313;14.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;515.0;True;True
302;12;baseline;0.2806652806652807;0.09090909090909091;0.23076923076923078;0.07079646017699115;i-PrOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;26160.0;1.0;0.3;0.0666666666666666;0.28661346521299313;14.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;515.0;True;True
303;12;baseline;0.2806652806652807;0.09090909090909091;0.23076923076923078;0.07079646017699115;i-PrOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;26160.0;1.0;0.4;0.0666666666666666;0.28661346521299313;14.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;515.0;True;True
304;12;baseline;0.2806652806652807;0.09090909090909091;0.23076923076923078;0.07079646017699115;i-PrOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;26160.0;1.0;0.5;0.0666666666666666;0.28661346521299313;14.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;515.0;True;True
305;12;baseline;0.2806652806652807;0.09090909090909091;0.23076923076923078;0.07079646017699115;i-PrOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;26160.0;1.0;0.6;0.0666666666666666;0.28661346521299313;14.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;515.0;True;True
306;12;baseline;0.2806652806652807;0.09090909090909091;0.23076923076923078;0.07079646017699115;i-PrOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;26160.0;1.0;0.7;0.0666666666666666;0.28661346521299313;14.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;515.0;True;True
307;12;baseline;0.2806652806652807;0.09090909090909091;0.23076923076923078;0.07079646017699115;i-PrOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;26160.0;1.0;0.8;0.0666666666666666;0.28661346521299313;14.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;515.0;True;True
308;12;baseline;0.2806652806652807;0.09090909090909091;0.23076923076923078;0.07079646017699115;i-PrOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;26160.0;1.0;0.9;0.0666666666666666;0.28661346521299313;14.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0;515.0;True;True
309;9;baseline;0.5925155925155925;0.09090909090909091;0.23076923076923078;0.07079646017699115;MeOH;0.15;1.0;1.0;0.0;SP;3.0;30.0;18495.0;1.0;0.0;0.025;0.3147128245476003;11.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;515.0;True;True
310;9;baseline;0.5925155925155925;0.09090909090909091;0.23076923076923078;0.07079646017699115;MeOH;0.15;1.0;1.0;0.0;SP;3.0;30.0;18495.0;1.0;0.1;0.025;0.3147128245476003;11.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;515.0;True;True
311;9;baseline;0.5925155925155925;0.09090909090909091;0.23076923076923078;0.07079646017699115;MeOH;0.15;1.0;1.0;0.0;SP;3.0;30.0;18495.0;1.0;0.2;0.025;0.3147128245476003;11.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;515.0;True;True
312;9;baseline;0.5925155925155925;0.09090909090909091;0.23076923076923078;0.07079646017699115;MeOH;0.15;1.0;1.0;0.0;SP;3.0;30.0;18495.0;1.0;0.3;0.025;0.3147128245476003;11.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;515.0;True;True
313;9;baseline;0.5925155925155925;0.09090909090909091;0.23076923076923078;0.07079646017699115;MeOH;0.15;1.0;1.0;0.0;SP;3.0;30.0;18495.0;1.0;0.4;0.025;0.3147128245476003;11.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;515.0;True;True
314;9;baseline;0.5925155925155925;0.09090909090909091;0.23076923076923078;0.07079646017699115;MeOH;0.15;1.0;1.0;0.0;SP;3.0;30.0;18495.0;1.0;0.5;0.025;0.3147128245476003;11.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;515.0;True;True
315;9;baseline;0.5925155925155925;0.09090909090909091;0.23076923076923078;0.07079646017699115;MeOH;0.15;1.0;1.0;0.0;SP;3.0;30.0;18495.0;1.0;0.6;0.025;0.3147128245476003;11.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;515.0;True;True
316;9;baseline;0.5925155925155925;0.09090909090909091;0.23076923076923078;0.07079646017699115;MeOH;0.15;1.0;1.0;0.0;SP;3.0;30.0;18495.0;1.0;0.7;0.025;0.3147128245476003;11.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;515.0;True;True
317;9;baseline;0.5925155925155925;0.09090909090909091;0.23076923076923078;0.07079646017699115;MeOH;0.15;1.0;1.0;0.0;SP;3.0;30.0;18495.0;1.0;0.8;0.025;0.3147128245476003;11.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;515.0;True;True
318;9;baseline;0.5925155925155925;0.09090909090909091;0.23076923076923078;0.07079646017699115;MeOH;0.15;1.0;1.0;0.0;SP;3.0;30.0;18495.0;1.0;0.9;0.025;0.3147128245476003;11.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.0;515.0;True;True
319;8;baseline;0.5925155925155925;0.09090909090909091;0.23076923076923078;0.07079646017699115;EtOH;0.4;1.0;1.0;0.0;SP;3.0;30.0;34260.0;1.0;0.0;0.0666666666666666;0.4552096212206362;10.txt;Ethanol;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;515.0;True;True
320;8;baseline;0.5925155925155925;0.09090909090909091;0.23076923076923078;0.07079646017699115;EtOH;0.4;1.0;1.0;0.0;SP;3.0;30.0;34260.0;1.0;0.1;0.0666666666666666;0.4552096212206362;10.txt;Ethanol;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;515.0;True;True
321;8;baseline;0.5925155925155925;0.09090909090909091;0.23076923076923078;0.07079646017699115;EtOH;0.4;1.0;1.0;0.0;SP;3.0;30.0;34260.0;1.0;0.2;0.0666666666666666;0.4552096212206362;10.txt;Ethanol;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;515.0;True;True
322;8;baseline;0.5925155925155925;0.09090909090909091;0.23076923076923078;0.07079646017699115;EtOH;0.4;1.0;1.0;0.0;SP;3.0;30.0;34260.0;1.0;0.3;0.0666666666666666;0.4552096212206362;10.txt;Ethanol;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;515.0;True;True
323;8;baseline;0.5925155925155925;0.09090909090909091;0.23076923076923078;0.07079646017699115;EtOH;0.4;1.0;1.0;0.0;SP;3.0;30.0;34260.0;1.0;0.4;0.0666666666666666;0.4552096212206362;10.txt;Ethanol;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;515.0;True;True
324;8;baseline;0.5925155925155925;0.09090909090909091;0.23076923076923078;0.07079646017699115;EtOH;0.4;1.0;1.0;0.0;SP;3.0;30.0;34260.0;1.0;0.5;0.0666666666666666;0.4552096212206362;10.txt;Ethanol;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;515.0;True;True
325;8;baseline;0.5925155925155925;0.09090909090909091;0.23076923076923078;0.07079646017699115;EtOH;0.4;1.0;1.0;0.0;SP;3.0;30.0;34260.0;1.0;0.6;0.0666666666666666;0.4552096212206362;10.txt;Ethanol;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;515.0;True;True
326;8;baseline;0.5925155925155925;0.09090909090909091;0.23076923076923078;0.07079646017699115;EtOH;0.4;1.0;1.0;0.0;SP;3.0;30.0;34260.0;1.0;0.7;0.0666666666666666;0.4552096212206362;10.txt;Ethanol;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;515.0;True;True
327;8;baseline;0.5925155925155925;0.09090909090909091;0.23076923076923078;0.07079646017699115;EtOH;0.4;1.0;1.0;0.0;SP;3.0;30.0;34260.0;1.0;0.8;0.0666666666666666;0.4552096212206362;10.txt;Ethanol;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;515.0;True;True
328;8;baseline;0.5925155925155925;0.09090909090909091;0.23076923076923078;0.07079646017699115;EtOH;0.4;1.0;1.0;0.0;SP;3.0;30.0;34260.0;1.0;0.9;0.0666666666666666;0.4552096212206362;10.txt;Ethanol;[1.0, 0.0, 0.2, 0.0, 0.0];0.0;515.0;True;True
329;143;baseline;0.22765072765072766;0.6262626262626262;0.7965811965811965;0.0;CyPen;0.206;1.0;1.0;0.194;SP;1.924;78.435;11628.7;1.0;0.0;0.0535343035343035;0.1861301562324379;147.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;515.0;True;True
330;143;baseline;0.22765072765072766;0.6262626262626262;0.7965811965811965;0.0;CyPen;0.206;1.0;1.0;0.194;SP;1.924;78.435;11628.7;1.0;0.1;0.0535343035343035;0.1861301562324379;147.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;515.0;True;True
331;143;baseline;0.22765072765072766;0.6262626262626262;0.7965811965811965;0.0;CyPen;0.206;1.0;1.0;0.194;SP;1.924;78.435;11628.7;1.0;0.2;0.0535343035343035;0.1861301562324379;147.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;515.0;True;True
332;143;baseline;0.22765072765072766;0.6262626262626262;0.7965811965811965;0.0;CyPen;0.206;1.0;1.0;0.194;SP;1.924;78.435;11628.7;1.0;0.3;0.0535343035343035;0.1861301562324379;147.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;515.0;True;True
333;143;baseline;0.22765072765072766;0.6262626262626262;0.7965811965811965;0.0;CyPen;0.206;1.0;1.0;0.194;SP;1.924;78.435;11628.7;1.0;0.4;0.0535343035343035;0.1861301562324379;147.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;515.0;True;True
334;143;baseline;0.22765072765072766;0.6262626262626262;0.7965811965811965;0.0;CyPen;0.206;1.0;1.0;0.194;SP;1.924;78.435;11628.7;1.0;0.5;0.0535343035343035;0.1861301562324379;147.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;515.0;True;True
335;143;baseline;0.22765072765072766;0.6262626262626262;0.7965811965811965;0.0;CyPen;0.206;1.0;1.0;0.194;SP;1.924;78.435;11628.7;1.0;0.6;0.0535343035343035;0.1861301562324379;147.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;515.0;True;True
