;Sample No.;V (PbBr2 prec.);c (PbBr2);V (Cs-OA);c (Cs-OA);antisolvent;V (antisolvent);perovskite ?;monodispersity;PLQY;S/P;n_Cs;n_Pb;n_As;Cs_Pb_ratio;AS_Pb_ratio;AS_Cs_ratio;V_total;PL_data;molecule_name;baseline;artificial;encoding;fwhm;peak_pos;NPL_type;poly_peak_pos;peak_pos_eV
232;328;0.17671517671517672;0.05656565656565656;0.14821124361158433;0.07488986784140969;CyPen;0.25;1.0;1.0;0.0;P;2.0;6.6;2.8225;0.30303030303030304;0.21382575757575756;0.0625;0.14049679667303586;328.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.10591359135913603;474.0;4.0;;
233;329;0.12474012474012475;0.05656565656565656;0.10562180579216354;0.07488986784140969;CyPen;0.4;1.0;1.0;0.0;P;1.5;4.95;4.516;0.30303030303030304;0.45616161616161616;0.13333333333333333;0.19388557940878948;329.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.09671719171917204;498.0;7.0;;
234;330;0.17671517671517672;0.05656565656565656;0.14821124361158433;0.07488986784140969;CyPen;0.2;1.0;1.0;0.0;P;2.0;6.6;2.258;0.30303030303030304;0.17106060606060605;0.05;0.11239743733842869;330.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.11552331233123292;473.0;4.0;;
235;331;0.17671517671517672;0.05656565656565656;0.14821124361158433;0.07488986784140969;CyPen;0.4;1.0;1.0;0.0;P;2.0;6.6;4.516;0.30303030303030304;0.3421212121212121;0.1;0.22479487467685738;331.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.09702718271827182;498.0;7.0;;
236;332;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.07488986784140969;CyPen;0.3;1.0;1.0;0.0;P;2.0;10.0;3.3869999999999996;0.2;0.16934999999999997;0.075;0.16859615600764302;332.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.12637299729972984;482.0;0.0;;
237;333;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.07488986784140969;CyPen;0.245;1.0;1.0;0.0;P;2.0;10.0;2.76605;0.2;0.1383025;0.06125;0.13768686073957515;333.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.17638487848784878;473.0;4.0;;
238;334;0.12474012474012475;0.1919191919191919;0.10562180579216354;0.07488986784140969;CyPen;0.368;1.0;1.0;0.0;P;1.5;15.0;4.154719999999999;0.1;0.13849066666666665;0.12266666666666666;0.1759019894346409;334.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.12595967596759694;474.0;4.0;;
239;335;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.07488986784140969;CyPen;0.245;1.0;1.0;0.1518;P;2.0;10.0;2.76605;0.2;0.1383025;0.06125;0.13768686073957515;335.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.09475391539153932;458.99999999999994;3.0;;
240;336;0.946985446985447;0.05353535353535353;0.09369676320272573;0.07488986784140969;MeOH;0.278;1.0;1.0;0.2341;S;1.36;29.6415;6.855480000000001;0.04588161867651772;0.11563989676635797;0.10220588235294116;0.5690682252444644;336.txt;Methanol;False;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.11273339333933396;471.0;4.0;;
241;337;0.946985446985447;0.05353535353535353;0.09369676320272573;0.07488986784140969;MeOH;0.278;1.0;1.0;0.1457;P;1.36;29.6415;6.855480000000001;0.04588161867651772;0.11563989676635797;0.10220588235294116;0.5690682252444644;337.txt;Methanol;False;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.07718775877587758;458.99999999999994;3.0;;
242;338;0.4365904365904366;0.06262626262626263;0.09369676320272573;0.07488986784140969;CyPen;0.504;1.0;1.0;0.3024;S;1.36;16.2;5.69016;0.08395061728395063;0.1756222222222222;0.1852941176470588;0.42014162077104644;338.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.10488028802880267;482.0;0.0;;
243;339;0.4365904365904366;0.06262626262626263;0.09369676320272573;0.07488986784140969;CyPen;0.504;1.0;1.0;0.2571;P;1.36;16.2;5.69016;0.08395061728395063;0.1756222222222222;0.1852941176470588;0.42014162077104644;339.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.08741746174617449;476.0;4.0;;
244;340;0.5124740124740125;0.09090909090909091;0.19080068143100512;0.07488986784140969;EtOH;0.722;1.0;1.0;0.2503;P;2.5;26.150000000000002;12.367859999999999;0.09560229445506692;0.23647915869980873;0.1444;0.5900865460267506;340.txt;Ethanol;False;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.13391611161116135;471.0;4.0;;
245;343;0.9345114345114345;0.09090909090909091;0.09369676320272573;0.07488986784140969;MeOH;0.532;1.0;0.0;0.2683;P;1.36;46.45;13.11912;0.029278794402583422;0.14121765339074271;0.19558823529411762;0.7050691244239631;343.txt;Methanol;False;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.1713216921692169;476.0;4.0;;
246;j46;0.12474012474012475;0.09090909090909091;0.020442930153321975;0.07488986784140969;n-BuOH;0.33;;1.0;0.368;P;0.5;7.5;3.5970000000000004;0.06666666666666667;0.23979999999999999;0.33;0.14892660447341802;j46.txt;Butanol;False;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.08183762376237613;458.99999999999994;3.0;;
247;j47;0.12474012474012475;0.09090909090909091;0.020442930153321975;0.07488986784140969;n-BuOH;0.33;;1.0;0.4088;P;0.5;7.5;3.5970000000000004;0.06666666666666667;0.23979999999999999;0.33;0.14892660447341802;j47.txt;Butanol;False;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.08276759675967593;458.99999999999994;3.0;;
248;j49;0.575051975051975;0.030289171717171715;0.5979557069846678;0.07488986784140969;n-BuOH;0.662;;1.0;0.207;P;7.28;11.659999248;7.215800000000001;0.6243568155674378;0.309425405890901;0.045467032967032965;0.6170619309879735;j49.txt;Butanol;False;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.08679747974797491;511.0;9.0;;
249;j50;0.2806652806652807;0.09090909090909091;0.14821124361158433;0.07488986784140969;n-BuOH;0.66;;1.0;0.0967;P;2.0;15.0;7.194000000000001;0.13333333333333333;0.23979999999999999;0.165;0.427110261886029;j50.txt;Butanol;False;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.0880374437443745;456.99999999999994;3.0;;
250;j51;0.4158004158004158;0.09090909090909091;0.04599659284497445;0.07488986784140969;EtOH;0.788;;1.0;0.356;P;0.8;21.5;13.49844;0.037209302325581395;0.3139172093023256;0.4925;0.5653591098122963;j51.txt;Ethanol;False;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.14641908190819075;480.0;0.0;;
251;j52;0.46507276507276507;0.3637675454545454;0.09369676320272573;0.07488986784140969;n-BuOH;0.887;;0.0;0.2;P;1.36;88.349999969;9.6683;0.015393322020115372;0.054715902679074065;0.32610294117647054;0.6507811621895021;j52.txt;Butanol;False;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.07677443744374424;432.0;2.0;;
252;j53;0.0;0.494949494949495;0.14821124361158433;0.07488986784140969;n-BuOH;0.66;;1.0;0.257;P;2.0;7.5;7.194000000000001;0.26666666666666666;0.47959999999999997;0.165;0.2753737214791503;j53.txt;Butanol;False;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.12430639063906401;509.0;8.0;;
253;j54;0.10914760914760915;0.22933034343434341;0.2657580919931857;0.07488986784140969;EtOH;0.887;;1.0;0.3437;P;3.38;16.0000002;15.19431;0.21124999735937505;0.4748221815647227;0.13121301775147928;0.4697088906372935;j54.txt;Ethanol;False;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.13453609360936092;510.0;9.0;;
254;j55;0.0;0.24242424242424243;0.020442930153321975;0.07488986784140969;n-BuOH;0.33;;0.0;0.2547;P;0.5;3.75;3.5970000000000004;0.13333333333333333;0.47959999999999997;0.33;0.0814881420703608;j55.txt;Butanol;False;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.1746282628262823;479.0;0.0;;
255;j56;0.031185031185031187;0.494949494949495;0.06303236797274275;0.07488986784140969;n-BuOH;0.66;;1.0;0.1423;P;1.0;15.0;7.194000000000001;0.06666666666666667;0.23979999999999999;0.33;0.28661346521299313;j56.txt;Butanol;False;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.11263006300630085;458.99999999999994;3.0;;
256;344;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.09691629955947137;Tol;0.0;1.0;1.0;0.3272;S;3.75;15.0;0.0;0.25;0.0;0.0;0.061818590536135774;344.txt;Toluene;False;False;[1.0, 0.0, 0.0, 0.0, 0.0];0.1172799279927994;453.0;0.0;;
257;345;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.09691629955947137;Tol;0.0;1.0;1.0;0.3272;P;3.75;15.0;0.0;0.25;0.0;0.0;0.061818590536135774;345.txt;Toluene;False;False;[1.0, 0.0, 0.0, 0.0, 0.0];0.10570693069306936;456.0;3.0;;
258;346;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.18502202643171803;Tol;0.0;1.0;1.0;0.4061;S;6.75;15.0;0.0;0.45;0.0;0.0;0.061818590536135774;346.txt;Toluene;False;False;[1.0, 0.0, 0.0, 0.0, 0.0];0.1250297029702967;462.0;3.0;;
259;347;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.18502202643171803;Tol;0.0;1.0;1.0;0.3744;P;6.75;15.0;0.0;0.45;0.0;0.0;0.061818590536135774;347.txt;Toluene;False;False;[1.0, 0.0, 0.0, 0.0, 0.0];0.07274455445544525;462.0;3.0;;
260;348;0.5072765072765073;0.09090909090909091;0.6643952299829642;0.07488986784140969;CyPen;1.0;1.0;1.0;0.2984;S;8.06;25.900000000000002;11.29;0.3111969111969112;0.21795366795366788;0.062034739454094295;0.774755535573789;348.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.09630387038703869;493.0;6.0;;
261;349;0.5072765072765073;0.09090909090909091;0.6643952299829642;0.07488986784140969;CyPen;1.0;1.0;1.0;0.263;P;8.06;25.900000000000002;11.29;0.3111969111969112;0.21795366795366788;0.062034739454094295;0.774755535573789;349.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.11211341134113395;491.0;6.0;;
262;351;0.4708939708939709;0.09090909090909091;0.14821124361158433;0.07488986784140969;CyPen;0.942;1.0;1.0;0.4292;S;2.0;24.150000000000002;10.635179999999998;0.08281573498964803;0.2201900621118012;0.2355;0.6884343036978757;351.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.11686660666066606;491.99999999999994;6.0;;
263;352;0.4708939708939709;0.09090909090909091;0.14821124361158433;0.07488986784140969;CyPen;0.942;1.0;1.0;0.4292;P;2.0;24.150000000000002;10.635179999999998;0.08281573498964803;0.2201900621118012;0.2355;0.6884343036978757;352.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.11686660666066606;491.99999999999994;6.0;;
264;353;0.10977130977130978;0.09090909090909091;0.23764906303236796;0.07488986784140969;CyPen;0.395;1.0;1.0;0.4099;S;3.0500000000000003;6.78;4.45955;0.4498525073746313;0.3288753687315634;0.06475409836065572;0.19169382938069013;353.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.09434059405940598;501.0;7.0;;
265;354;0.10977130977130978;0.09090909090909091;0.23764906303236796;0.07488986784140969;CyPen;0.395;1.0;1.0;0.2626;P;3.0500000000000003;6.78;4.45955;0.4498525073746313;0.3288753687315634;0.06475409836065572;0.19169382938069013;354.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.09361728172817285;501.0;7.0;;
266;356;0.27546777546777546;0.09090909090909091;0.14821124361158433;0.07488986784140969;CyPen;0.864;1.0;1.0;0.4701;S;2.0;14.75;9.75456;0.13559322033898305;0.33066305084745756;0.216;0.5389457120377655;356.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.11531665166516669;496.99999999999994;6.0;;
267;357;0.27546777546777546;0.09090909090909091;0.14821124361158433;0.07488986784140969;CyPen;0.864;1.0;1.0;0.3623;P;2.0;14.75;9.75456;0.13559322033898305;0.33066305084745756;0.216;0.5389457120377655;357.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.11707326732673273;491.99999999999994;6.0;;
268;360;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;;1.0;;P;3.0;15.0;0.0;0.2;0.0;0.0;0.05338878273575363;360.txt;Toluene;False;False;[1.0, 0.0, 0.0, 0.0, 0.0];0.07739441944194425;435.0;2.0;;
269;414;0.5925155925155925;0.09090909090909091;0.23339011925042588;0.07488986784140969;EtOH;0.1;;1.0;;P;3.0;30.0;1.713;0.1;0.02855;0.016666666666666666;0.28661346521299313;414.txt;Ethanol;False;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.07377785778577861;434.0;2.0;;
270;415;0.5925155925155925;0.09090909090909091;0.23339011925042588;0.07488986784140969;EtOH;0.2;;1.0;;P;3.0;30.0;3.426;0.1;0.0571;0.03333333333333333;0.34281218388220747;415.txt;Ethanol;False;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.07202124212421257;433.0;2.0;;
271;j168;0.4814968814968815;0.09090909090909091;0.3185689948892675;0.07488986784140969;MeOH;0.1;;1.0;0.0;P;4.0;24.66;2.466;0.16220600162206;0.049999999999999996;0.0125;0.23221310554119365;j168.txt;Methanol;False;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.11500666066606646;456.0;3.0;;
272;j169;0.4814968814968815;0.09090909090909091;0.01192504258943782;0.8678414096916299;MeOH;0.1;;1.0;0.0;P;4.0;24.66;2.466;0.16220600162206;0.049999999999999996;0.0125;0.2119815668202765;j169.txt;Methanol;False;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.07894437443744406;458.99999999999994;3.0;;
273;j170;0.4814968814968815;0.09090909090909091;0.3185689948892675;0.16299559471365638;MeOH;0.1;;1.0;0.0;P;8.0;24.66;2.466;0.32441200324412;0.049999999999999996;0.00625;0.23221310554119365;j170.txt;Methanol;False;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.0991971197119712;458.00000000000006;3.0;;
274;j171;0.4814968814968815;0.09090909090909091;0.3185689948892675;0.27312775330396477;MeOH;0.1;;1.0;0.0;P;13.0;24.66;2.466;0.527169505271695;0.049999999999999996;0.0038461538461538464;0.23221310554119365;j171.txt;Methanol;False;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.07997767776777653;458.99999999999994;3.0;;
275;j176;0.2311850311850312;0.08383838383838382;0.14821124361158433;0.07488986784140969;MeOH;0.1;;1.0;0.0;P;2.0;11.7366;2.466;0.17040710256803504;0.10505597873319361;0.025;0.08564684725188265;j176.txt;Methanol;False;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.09847380738073808;458.00000000000006;3.0;;
276;j177;0.2311850311850312;0.08383838383838382;0.0034071550255536627;0.8678414096916299;MeOH;0.1;;1.0;0.0;P;3.0;11.7366;2.466;0.25561065385205256;0.10505597873319361;0.016666666666666666;0.07609306507811622;j177.txt;Methanol;False;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.14796903690369012;476.0;4.0;;
277;421;0.23284823284823286;0.09090909090909091;0.14821124361158433;0.07488986784140969;CyPen;0.494;1.0;1.0;0.4108;P;2.0;12.700000000000001;5.57726;0.15748031496062992;0.21957716535433067;0.1235;0.3079689783072946;421.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.11583330333033315;494.00000000000006;6.0;;
278;422;0.23284823284823286;0.09090909090909091;0.14821124361158433;0.07488986784140969;CyPen;0.494;1.0;1.0;0.5046;S;2.0;12.700000000000001;5.57726;0.15748031496062992;0.21957716535433067;0.1235;0.3079689783072946;422.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.1038469846984702;493.0;6.0;;
279;423;0.23284823284823286;0.09090909090909091;0.14821124361158433;0.07488986784140969;CyPen;0.494;1.0;1.0;0.3745;P;2.0;12.700000000000001;5.57726;0.15748031496062992;0.21957716535433067;0.1235;0.3079689783072946;423.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.11758991899189919;491.0;6.0;;
280;424;0.23284823284823286;0.09090909090909091;0.14821124361158433;0.07488986784140969;CyPen;0.494;1.0;1.0;0.4258;S;2.0;12.700000000000001;5.57726;0.15748031496062992;0.21957716535433067;0.1235;0.3079689783072946;424.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.10818685868586853;490.0;0.0;;
281;425;0.20374220374220375;0.09090909090909091;0.14821124361158433;0.07488986784140969;CyPen;0.465;1.0;1.0;0.4783;P;2.0;11.3;5.2498499999999995;0.17699115044247787;0.23229424778761062;0.11625;0.27593570866584244;425.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.1135600360036002;496.0;6.0;;
282;426;0.20374220374220375;0.09090909090909091;0.14821124361158433;0.07488986784140969;CyPen;0.465;1.0;1.0;0.7443;S;2.0;11.3;5.2498499999999995;0.17699115044247787;0.23229424778761062;0.11625;0.27593570866584244;426.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.10043708370837079;494.00000000000006;6.0;;
283;430;0.17671517671517672;0.09090909090909091;0.16524701873935263;0.07488986784140969;MeOH;0.085;1.0;0.0;;P;2.2;10.0;2.0961000000000003;0.22000000000000003;0.10480500000000001;0.019318181818181818;0.04889288524221648;430.txt;Methanol;False;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.14444703172402606;462.7827454;3.0;;
284;431;0.17671517671517672;0.09090909090909091;0.16524701873935263;0.07488986784140969;MeOH;0.085;1.0;1.0;;S;2.2;10.0;2.0961000000000003;0.22000000000000003;0.10480500000000001;0.019318181818181818;0.04889288524221648;431.txt;Methanol;False;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.10479895439591624;475.3937073;4.0;;
285;432;0.17671517671517672;0.09090909090909091;0.23339011925042588;0.07488986784140969;MeOH;0.085;1.0;1.0;;P;3.0;10.0;2.0961000000000003;0.3;0.10480500000000001;0.014166666666666666;0.05338878273575363;432.txt;Methanol;False;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.1058314564096694;488.5049744;5.0;;
286;433;0.17671517671517672;0.09090909090909091;0.23339011925042588;0.07488986784140969;MeOH;0.085;1.0;1.0;;S;3.0;10.0;2.0961000000000003;0.3;0.10480500000000001;0.014166666666666666;0.05338878273575363;433.txt;Methanol;False;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.1254489946709736;480.49795529999994;0.0;;
287;434;0.17671517671517672;0.09090909090909091;0.25894378194207834;0.07488986784140969;MeOH;0.085;1.0;0.0;;P;3.3000000000000003;10.0;2.0961000000000003;0.33;0.10480500000000001;0.012878787878787878;0.05507474429583006;434.txt;Methanol;False;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.1734603383104818;501.8972778;7.0;;
288;435;0.17671517671517672;0.09090909090909091;0.25894378194207834;0.07488986784140969;MeOH;0.085;1.0;1.0;;S;3.3000000000000003;10.0;2.0961000000000003;0.33;0.10480500000000001;0.012878787878787878;0.05507474429583006;435.txt;Methanol;False;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.10861921184680146;482.4977112;0.0;;
289;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;1.0;0.0;0.0;0.05338878273575363;129.txt;Toluene;True;True;[1.0, 0.0, 0.0, 0.0, 0.0];0.0;515.0;2.0;515.0;2.4074563106796116
290;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;1.0;0.1;0.0;0.05338878273575363;129.txt;Toluene;True;True;[1.0, 0.0, 0.0, 0.0, 0.0];0.0;515.0;2.0;515.0;2.4074563106796116
291;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;1.0;0.2;0.0;0.05338878273575363;129.txt;Toluene;True;True;[1.0, 0.0, 0.0, 0.0, 0.0];0.0;515.0;2.0;515.0;2.4074563106796116
292;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;1.0;0.3;0.0;0.05338878273575363;129.txt;Toluene;True;True;[1.0, 0.0, 0.0, 0.0, 0.0];0.0;515.0;2.0;515.0;2.4074563106796116
293;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;1.0;0.4;0.0;0.05338878273575363;129.txt;Toluene;True;True;[1.0, 0.0, 0.0, 0.0, 0.0];0.0;515.0;2.0;515.0;2.4074563106796116
294;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;1.0;0.5;0.0;0.05338878273575363;129.txt;Toluene;True;True;[1.0, 0.0, 0.0, 0.0, 0.0];0.0;515.0;2.0;515.0;2.4074563106796116
295;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;1.0;0.6;0.0;0.05338878273575363;129.txt;Toluene;True;True;[1.0, 0.0, 0.0, 0.0, 0.0];0.0;515.0;2.0;515.0;2.4074563106796116
296;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;1.0;0.7;0.0;0.05338878273575363;129.txt;Toluene;True;True;[1.0, 0.0, 0.0, 0.0, 0.0];0.0;515.0;2.0;515.0;2.4074563106796116
297;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;1.0;0.8;0.0;0.05338878273575363;129.txt;Toluene;True;True;[1.0, 0.0, 0.0, 0.0, 0.0];0.0;515.0;2.0;515.0;2.4074563106796116
298;baseline;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;1.0;1.0;0.0;SP;3.0;15.0;0.0;1.0;0.9;0.0;0.05338878273575363;129.txt;Toluene;True;True;[1.0, 0.0, 0.0, 0.0, 0.0];0.0;515.0;2.0;515.0;2.4074563106796116
299;baseline;0.22765072765072766;0.6262626262626262;0.797274275979557;0.004405286343612334;CyPen;0.206;1.0;1.0;0.194;SP;1.924;78.435;2.3257399999999997;1.0;0.0;0.05353430353430354;0.1861301562324379;147.txt;Cyclopentanone;True;True;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;515.0;3.0;515.0;2.4074563106796116
300;baseline;0.22765072765072766;0.6262626262626262;0.797274275979557;0.004405286343612334;CyPen;0.206;1.0;1.0;0.194;SP;1.924;78.435;2.3257399999999997;1.0;0.1;0.05353430353430354;0.1861301562324379;147.txt;Cyclopentanone;True;True;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;515.0;3.0;515.0;2.4074563106796116
301;baseline;0.22765072765072766;0.6262626262626262;0.797274275979557;0.004405286343612334;CyPen;0.206;1.0;1.0;0.194;SP;1.924;78.435;2.3257399999999997;1.0;0.2;0.05353430353430354;0.1861301562324379;147.txt;Cyclopentanone;True;True;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;515.0;3.0;515.0;2.4074563106796116
302;baseline;0.22765072765072766;0.6262626262626262;0.797274275979557;0.004405286343612334;CyPen;0.206;1.0;1.0;0.194;SP;1.924;78.435;2.3257399999999997;1.0;0.3;0.05353430353430354;0.1861301562324379;147.txt;Cyclopentanone;True;True;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;515.0;3.0;515.0;2.4074563106796116
303;baseline;0.22765072765072766;0.6262626262626262;0.797274275979557;0.004405286343612334;CyPen;0.206;1.0;1.0;0.194;SP;1.924;78.435;2.3257399999999997;1.0;0.4;0.05353430353430354;0.1861301562324379;147.txt;Cyclopentanone;True;True;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;515.0;3.0;515.0;2.4074563106796116
304;baseline;0.22765072765072766;0.6262626262626262;0.797274275979557;0.004405286343612334;CyPen;0.206;1.0;1.0;0.194;SP;1.924;78.435;2.3257399999999997;1.0;0.5;0.05353430353430354;0.1861301562324379;147.txt;Cyclopentanone;True;True;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;515.0;3.0;515.0;2.4074563106796116
305;baseline;0.22765072765072766;0.6262626262626262;0.797274275979557;0.004405286343612334;CyPen;0.206;1.0;1.0;0.194;SP;1.924;78.435;2.3257399999999997;1.0;0.6;0.05353430353430354;0.1861301562324379;147.txt;Cyclopentanone;True;True;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;515.0;3.0;515.0;2.4074563106796116
306;baseline;0.22765072765072766;0.6262626262626262;0.797274275979557;0.004405286343612334;CyPen;0.206;1.0;1.0;0.194;SP;1.924;78.435;2.3257399999999997;1.0;0.7;0.05353430353430354;0.1861301562324379;147.txt;Cyclopentanone;True;True;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;515.0;3.0;515.0;2.4074563106796116
307;baseline;0.22765072765072766;0.6262626262626262;0.797274275979557;0.004405286343612334;CyPen;0.206;1.0;1.0;0.194;SP;1.924;78.435;2.3257399999999997;1.0;0.8;0.05353430353430354;0.1861301562324379;147.txt;Cyclopentanone;True;True;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;515.0;3.0;515.0;2.4074563106796116
308;baseline;0.22765072765072766;0.6262626262626262;0.797274275979557;0.004405286343612334;CyPen;0.206;1.0;1.0;0.194;SP;1.924;78.435;2.3257399999999997;1.0;0.9;0.05353430353430354;0.1861301562324379;147.txt;Cyclopentanone;True;True;[0.0, 1.0, 0.5, 1.0, 2.0];0.0;515.0;3.0;515.0;2.4074563106796116
309;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.07488986784140969;n-BuOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;4.36;1.0;0.0;0.06666666666666667;0.28661346521299313;15.txt;Butanol;True;True;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
310;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.07488986784140969;n-BuOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;4.36;1.0;0.1;0.06666666666666667;0.28661346521299313;15.txt;Butanol;True;True;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
311;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.07488986784140969;n-BuOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;4.36;1.0;0.2;0.06666666666666667;0.28661346521299313;15.txt;Butanol;True;True;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
312;baseline;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.07488986784140969;n-BuOH;0.4;1.0;1.0;0.0;SP;3.0;15.0;4.36;1.0;0.3;0.06666666666666667;0.28661346521299313;15.txt;Butanol;True;True;[1.0, 0.0, 0.4, 0.0, 0.0];0.0;515.0;3.0;515.0;2.4074563106796116
